"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"11/07/2018","950","950","950","930","1,31M","0,53%"
"10/07/2018","945","945","950","930","2,55M","0,00%"
"09/07/2018","945","960","965","935","1,42M","-1,56%"
"06/07/2018","960","950","965","940","229,30K","1,59%"
"05/07/2018","945","950","950","935","1,15M","-0,53%"
"04/07/2018","950","950","950","945","1,32M","0,00%"
"03/07/2018","950","960","970","945","2,08M","-1,04%"
"02/07/2018","960","945","960","940","2,24M","2,13%"
"29/06/2018","940","930","945","925","3,79M","0,53%"
"28/06/2018","935","955","960","915","2,24M","-1,58%"
"27/06/2018","950","990","1.000","940","3,72M","-5,00%"
"26/06/2018","1.000","1.000","1.000","990","2,93M","0,00%"
"25/06/2018","1.000","1.000","1.000","995","2,86M","0,50%"
"22/06/2018","995","1.005","1.005","990","2,55M","-0,50%"
"21/06/2018","1.000","1.020","1.020","990","2,84M","-1,48%"
"20/06/2018","1.015","1.070","1.070","1.015","395,80K","-4,25%"
"08/06/2018","1.060","1.075","1.095","1.045","1,46M","-1,40%"
"07/06/2018","1.075","1.095","1.095","1.075","180,60K","-1,83%"
"06/06/2018","1.095","1.085","1.095","1.075","1,57M","0,92%"
"05/06/2018","1.085","1.095","1.100","1.080","777,30K","-0,91%"
"04/06/2018","1.095","1.090","1.100","1.075","823,70K","0,46%"
"31/05/2018","1.090","1.080","1.090","1.050","1,06M","1,40%"
"30/05/2018","1.075","1.080","1.080","1.065","794,20K","0,00%"
"28/05/2018","1.075","1.050","1.080","1.050","344,80K","1,90%"
"25/05/2018","1.055","1.070","1.075","1.050","643,40K","-0,47%"
"24/05/2018","1.060","1.025","1.070","1.025","680,10K","3,41%"
"23/05/2018","1.025","1.020","1.025","1.010","255,10K","0,49%"
"22/05/2018","1.020","1.005","1.025","995","2,47M","1,49%"
"21/05/2018","1.005","1.050","1.065","980","6,41M","-4,29%"
"18/05/2018","1.050","1.055","1.085","1.030","3,02M","0,00%"
"17/05/2018","1.050","1.100","1.105","1.045","2,70M","-2,78%"
"16/05/2018","1.080","1.100","1.100","1.080","4,53M","-4,00%"
"15/05/2018","1.125","1.155","1.155","1.115","3,12M","-2,60%"
"14/05/2018","1.155","1.170","1.175","1.075","486,70K","-0,86%"
"11/05/2018","1.165","1.160","1.180","1.160","508,40K","0,87%"
"09/05/2018","1.155","1.205","1.205","1.135","1,39M","-4,15%"
"08/05/2018","1.205","1.215","1.215","1.205","114,30K","-2,03%"
"07/05/2018","1.230","1.235","1.240","1.230","211,40K","0,41%"
"04/05/2018","1.225","1.225","1.235","1.225","450,80K","0,00%"
"03/05/2018","1.225","1.205","1.245","1.200","3,00M","0,41%"
"02/05/2018","1.220","1.255","1.255","1.205","1,20M","-3,17%"
"30/04/2018","1.260","1.245","1.260","1.215","45,00K","1,20%"
"27/04/2018","1.245","1.200","1.245","1.200","2,08M","3,32%"
"26/04/2018","1.205","1.235","1.235","1.200","991,40K","-2,43%"
"25/04/2018","1.235","1.240","1.240","1.220","892,80K","-1,98%"
"24/04/2018","1.260","1.255","1.260","1.250","660,30K","0,00%"
"23/04/2018","1.260","1.270","1.270","1.255","489,10K","-0,79%"
"20/04/2018","1.270","1.265","1.275","1.265","2,21M","0,00%"
"19/04/2018","1.270","1.270","1.270","1.260","484,70K","0,40%"
"18/04/2018","1.265","1.250","1.270","1.250","1,19M","1,20%"
"17/04/2018","1.250","1.230","1.250","1.230","2,03M","1,21%"
"16/04/2018","1.235","1.245","1.245","1.230","873,20K","-0,80%"
"13/04/2018","1.245","1.260","1.260","1.240","211,70K","0,00%"
"12/04/2018","1.245","1.240","1.255","1.240","810,00K","0,40%"
"11/04/2018","1.240","1.240","1.240","1.235","60,00K","-0,80%"
"10/04/2018","1.250","1.250","1.255","1.240","915,60K","0,00%"
"09/04/2018","1.250","1.225","1.250","1.225","338,40K","2,04%"
"06/04/2018","1.225","1.235","1.235","1.205","575,10K","-0,81%"
"05/04/2018","1.235","1.260","1.260","1.210","650,60K","0,41%"
"04/04/2018","1.230","1.200","1.270","1.200","3,22M","2,50%"
"03/04/2018","1.200","1.210","1.225","1.200","5,58M","0,00%"
"02/04/2018","1.200","1.205","1.225","1.200","201,40K","-0,41%"
"29/03/2018","1.205","1.200","1.215","1.200","1,44M","0,42%"
"28/03/2018","1.200","1.200","1.210","1.195","5,26M","0,00%"
"27/03/2018","1.200","1.195","1.205","1.195","4,67M","0,42%"
"26/03/2018","1.195","1.200","1.215","1.195","137,80K","-0,42%"
"23/03/2018","1.200","1.190","1.205","1.190","13,09M","0,84%"
"22/03/2018","1.190","1.225","1.225","1.190","543,70K","-2,06%"
"21/03/2018","1.215","1.205","1.230","1.205","3,53M","1,25%"
"20/03/2018","1.200","1.215","1.215","1.180","1,22M","-1,23%"
"19/03/2018","1.215","1.200","1.215","1.200","5,43M","1,25%"
"16/03/2018","1.200","1.220","1.220","1.200","1,05M","-1,64%"
"15/03/2018","1.220","1.245","1.245","1.210","4,18M","-2,01%"
"14/03/2018","1.245","1.245","1.245","1.220","1,09M","0,00%"
"13/03/2018","1.245","1.240","1.250","1.220","3,47M","-0,40%"
"12/03/2018","1.250","1.250","1.250","1.220","166,60K","0,00%"
"09/03/2018","1.250","1.220","1.250","1.220","1,18M","1,21%"
"08/03/2018","1.235","1.210","1.240","1.210","125,00K","2,49%"
"07/03/2018","1.205","1.215","1.215","1.205","60,60K","-0,41%"
"06/03/2018","1.210","1.220","1.230","1.210","5,13M","-1,22%"
"05/03/2018","1.225","1.225","1.225","1.210","6,12M","0,00%"
"02/03/2018","1.225","1.250","1.250","1.220","64,00K","0,41%"
"01/03/2018","1.220","1.230","1.235","1.220","57,10K","-0,81%"
"28/02/2018","1.230","1.235","1.235","1.200","868,80K","2,50%"
"27/02/2018","1.200","1.255","1.255","1.200","1,39M","-4,00%"
"26/02/2018","1.250","1.240","1.250","1.230","83,30K","0,81%"
"23/02/2018","1.240","1.230","1.240","1.230","596,80K","0,81%"
"22/02/2018","1.230","1.240","1.240","1.230","145,20K","-0,81%"
"21/02/2018","1.240","1.250","1.250","1.225","655,30K","-0,40%"
"20/02/2018","1.245","1.245","1.245","1.230","2,11M","0,00%"
"19/02/2018","1.245","1.240","1.250","1.235","403,40K","0,40%"
"15/02/2018","1.240","1.225","1.245","1.225","104,00K","1,22%"
"14/02/2018","1.225","1.230","1.230","1.220","1,04M","-0,81%"
"13/02/2018","1.235","1.240","1.240","1.235","95,20K","0,00%"
"12/02/2018","1.235","1.245","1.245","1.235","145,90K","-0,80%"
"09/02/2018","1.245","1.225","1.245","1.210","275,30K","0,00%"
"08/02/2018","1.245","1.245","1.245","1.235","154,60K","0,00%"
"07/02/2018","1.245","1.235","1.245","1.235","1,99M","0,81%"
"06/02/2018","1.235","1.270","1.270","1.205","2,29M","-2,76%"
"05/02/2018","1.270","1.290","1.290","1.230","557,50K","-1,93%"
"02/02/2018","1.295","1.305","1.315","1.275","928,20K","-0,38%"
"01/02/2018","1.300","1.295","1.305","1.290","1,53M","0,39%"
"31/01/2018","1.295","1.260","1.295","1.260","500,50K","2,78%"
"30/01/2018","1.260","1.300","1.305","1.260","1,25M","-2,70%"
"29/01/2018","1.295","1.270","1.310","1.265","4,64M","2,37%"
"26/01/2018","1.265","1.240","1.285","1.230","2,84M","2,02%"
"25/01/2018","1.240","1.235","1.245","1.225","1,69M","0,40%"
"24/01/2018","1.235","1.235","1.235","1.220","244,10K","0,82%"
"23/01/2018","1.225","1.225","1.230","1.220","2,13M","0,41%"
"22/01/2018","1.220","1.230","1.230","1.215","206,30K","0,41%"
"19/01/2018","1.215","1.255","1.260","1.205","1,86M","-2,80%"
"18/01/2018","1.250","1.220","1.250","1.220","1,25M","2,88%"
"17/01/2018","1.215","1.230","1.230","1.210","1,78M","-0,41%"
"16/01/2018","1.220","1.230","1.240","1.215","579,70K","-0,81%"
"15/01/2018","1.230","1.205","1.240","1.205","576,80K","2,50%"
"12/01/2018","1.200","1.210","1.225","1.195","3,24M","-0,41%"
"11/01/2018","1.205","1.170","1.215","1.170","780,60K","0,42%"
"10/01/2018","1.200","1.240","1.240","1.190","4,92M","-2,44%"
"09/01/2018","1.230","1.255","1.255","1.230","3,27M","-1,99%"
"08/01/2018","1.255","1.245","1.260","1.245","426,80K","0,80%"
"05/01/2018","1.245","1.260","1.260","1.225","2,06M","-1,19%"
"04/01/2018","1.260","1.260","1.260","1.250","65,30K","0,00%"
"03/01/2018","1.260","1.265","1.265","1.260","336,30K","-0,40%"
"02/01/2018","1.265","1.270","1.270","1.255","575,70K","-0,78%"
"29/12/2017","1.275","1.280","1.285","1.275","389,90K","-0,39%"
"28/12/2017","1.280","1.280","1.285","1.270","1,43M","0,00%"
"27/12/2017","1.280","1.255","1.285","1.255","1,13M","1,59%"
"22/12/2017","1.260","1.275","1.275","1.255","909,00K","0,40%"
"21/12/2017","1.255","1.260","1.260","1.255","576,00K","-0,40%"
"20/12/2017","1.260","1.250","1.260","1.240","1,00M","-0,40%"
"19/12/2017","1.265","1.260","1.265","1.260","366,10K","0,40%"
"18/12/2017","1.260","1.260","1.260","1.255","938,50K","0,00%"
"15/12/2017","1.260","1.260","1.260","1.255","1,38M","0,00%"
"14/12/2017","1.260","1.270","1.270","1.250","717,20K","-0,79%"
"13/12/2017","1.270","1.255","1.270","1.255","2,52M","1,20%"
"12/12/2017","1.255","1.245","1.260","1.245","1,31M","0,80%"
"11/12/2017","1.245","1.245","1.250","1.245","1,10M","0,00%"
"08/12/2017","1.245","1.235","1.250","1.230","2,29M","1,22%"
"07/12/2017","1.230","1.260","1.270","1.230","564,80K","-1,20%"
"06/12/2017","1.245","1.225","1.255","1.225","409,60K","1,63%"
"05/12/2017","1.225","1.260","1.260","1.225","1,06M","-1,61%"
"04/12/2017","1.245","1.270","1.275","1.240","752,10K","-1,97%"
"30/11/2017","1.270","1.270","1.275","1.250","3,28M","0,00%"
"29/11/2017","1.270","1.295","1.295","1.265","762,90K","-0,39%"
"28/11/2017","1.275","1.290","1.290","1.275","1,17M","-1,16%"
"27/11/2017","1.290","1.290","1.290","1.285","3,20M","0,00%"
"24/11/2017","1.290","1.295","1.300","1.285","261,10K","-0,39%"
"23/11/2017","1.295","1.305","1.305","1.285","596,70K","0,00%"
"22/11/2017","1.295","1.295","1.295","1.285","1,05M","0,00%"
"21/11/2017","1.295","1.310","1.310","1.295","11,32M","-1,15%"
"20/11/2017","1.310","1.300","1.310","1.290","714,60K","0,77%"
"17/11/2017","1.300","1.290","1.300","1.280","612,00K","0,78%"
"16/11/2017","1.290","1.295","1.295","1.280","3,71M","-0,39%"
"15/11/2017","1.295","1.325","1.325","1.280","3,41M","-2,26%"
"14/11/2017","1.325","1.330","1.340","1.320","3,84M","0,38%"
"13/11/2017","1.320","1.295","1.325","1.290","1,08M","3,13%"
"10/11/2017","1.280","1.285","1.305","1.280","363,40K","-0,39%"
"09/11/2017","1.285","1.285","1.320","1.280","1,15M","0,00%"
"08/11/2017","1.285","1.280","1.300","1.275","434,20K","-1,15%"
"07/11/2017","1.300","1.280","1.300","1.270","720,50K","0,39%"
"06/11/2017","1.295","1.295","1.295","1.275","391,60K","0,00%"
"03/11/2017","1.295","1.285","1.295","1.275","258,80K","0,00%"
"02/11/2017","1.295","1.285","1.295","1.265","2,31M","0,78%"
"01/11/2017","1.285","1.270","1.290","1.270","1,28M","1,18%"
"31/10/2017","1.270","1.270","1.270","1.240","1,88M","0,00%"
"30/10/2017","1.270","1.320","1.320","1.265","3,07M","-4,15%"
"27/10/2017","1.325","1.350","1.350","1.320","1,65M","-0,38%"
"26/10/2017","1.330","1.275","1.370","1.275","11,87M","4,72%"
"25/10/2017","1.270","1.270","1.270","1.250","144,60K","0,00%"
"24/10/2017","1.270","1.270","1.275","1.265","1,98M","0,00%"
"23/10/2017","1.270","1.275","1.275","1.270","417,00K","0,00%"
"20/10/2017","1.270","1.275","1.285","1.270","2,07M","0,00%"
"19/10/2017","1.270","1.275","1.275","1.265","1,42M","-0,39%"
"18/10/2017","1.275","1.270","1.290","1.255","1,87M","1,59%"
"17/10/2017","1.255","1.270","1.275","1.250","903,70K","-1,18%"
"16/10/2017","1.270","1.270","1.280","1.255","694,50K","0,00%"
"13/10/2017","1.270","1.275","1.275","1.250","1,37M","-0,39%"
"12/10/2017","1.275","1.275","1.280","1.250","1,39M","-0,39%"
"11/10/2017","1.280","1.245","1.280","1.220","818,80K","2,40%"
"10/10/2017","1.250","1.230","1.270","1.230","1,39M","2,46%"
"09/10/2017","1.220","1.190","1.225","1.190","4,30M","2,52%"
"06/10/2017","1.190","1.220","1.220","1.190","2,65M","-2,46%"
"05/10/2017","1.220","1.230","1.235","1.220","4,99M","-0,81%"
"04/10/2017","1.230","1.245","1.250","1.225","2,74M","0,00%"
"03/10/2017","1.230","1.225","1.235","1.215","8,74M","0,41%"
"02/10/2017","1.225","1.260","1.265","1.220","6,86M","-2,78%"
"29/09/2017","1.260","1.260","1.260","1.245","1,37M","1,20%"
"28/09/2017","1.245","1.245","1.250","1.220","922,30K","0,00%"
"27/09/2017","1.245","1.260","1.260","1.215","1,33M","-1,58%"
"26/09/2017","1.265","1.275","1.280","1.255","962,50K","-0,78%"
"25/09/2017","1.275","1.300","1.300","1.250","3,86M","-1,92%"
"22/09/2017","1.300","1.300","1.325","1.300","5,94M","0,00%"
"20/09/2017","1.300","1.275","1.310","1.275","5,20M","1,96%"
"19/09/2017","1.275","1.275","1.300","1.250","2,43M","0,00%"
"18/09/2017","1.275","1.290","1.290","1.250","1,69M","-0,78%"
"15/09/2017","1.285","1.335","1.355","1.285","3,70M","-4,10%"
"14/09/2017","1.340","1.310","1.345","1.310","12,31M","2,68%"
"13/09/2017","1.305","1.285","1.305","1.280","5,22M","1,95%"
"12/09/2017","1.280","1.250","1.285","1.250","5,25M","2,40%"
"11/09/2017","1.250","1.250","1.255","1.245","7,27M","0,40%"
"08/09/2017","1.245","1.245","1.260","1.245","2,96M","0,00%"
"07/09/2017","1.245","1.235","1.250","1.235","3,52M","0,81%"
"06/09/2017","1.235","1.235","1.240","1.225","6,00M","0,00%"
"05/09/2017","1.235","1.230","1.245","1.220","6,46M","0,41%"
"04/09/2017","1.230","1.225","1.240","1.220","5,21M","0,82%"
"31/08/2017","1.220","1.200","1.250","1.200","9,95M","1,67%"
"30/08/2017","1.200","1.195","1.200","1.185","8,73M","0,84%"
"29/08/2017","1.190","1.200","1.200","1.180","3,05M","-0,42%"
"28/08/2017","1.195","1.175","1.200","1.175","2,69M","1,70%"
"25/08/2017","1.175","1.175","1.195","1.170","3,23M","0,43%"
"24/08/2017","1.170","1.175","1.175","1.170","4,01M","-0,43%"
"23/08/2017","1.175","1.175","1.175","1.165","3,06M","0,00%"
"22/08/2017","1.175","1.185","1.190","1.165","2,01M","-0,84%"
"21/08/2017","1.185","1.200","1.200","1.180","749,10K","-0,42%"
"18/08/2017","1.190","1.200","1.200","1.185","1,13M","0,42%"
"16/08/2017","1.185","1.210","1.210","1.180","3,03M","-0,42%"
"15/08/2017","1.190","1.210","1.210","1.190","1,75M","-0,83%"
"14/08/2017","1.200","1.215","1.220","1.195","1,32M","0,84%"
"11/08/2017","1.190","1.220","1.220","1.190","739,10K","-2,46%"
"10/08/2017","1.220","1.225","1.225","1.200","2,15M","0,00%"
"09/08/2017","1.220","1.215","1.245","1.190","7,74M","0,00%"
"08/08/2017","1.220","1.210","1.225","1.210","3,86M","0,83%"
"07/08/2017","1.210","1.225","1.230","1.205","6,24M","-1,22%"
"04/08/2017","1.225","1.200","1.225","1.190","6,87M","2,08%"
"03/08/2017","1.200","1.200","1.205","1.185","6,96M","0,00%"
"02/08/2017","1.200","1.220","1.220","1.185","7,42M","-2,04%"
"01/08/2017","1.225","1.250","1.250","1.220","7,68M","-2,00%"
"31/07/2017","1.250","1.270","1.270","1.240","4,39M","-1,57%"
"28/07/2017","1.270","1.230","1.275","1.230","2,26M","3,25%"
"27/07/2017","1.230","1.245","1.245","1.230","4,36M","-1,20%"
"26/07/2017","1.245","1.245","1.265","1.240","5,86M","0,40%"
"25/07/2017","1.240","1.245","1.250","1.240","3,08M","-0,40%"
"24/07/2017","1.245","1.265","1.265","1.235","3,76M","-1,58%"
"21/07/2017","1.265","1.290","1.295","1.250","5,16M","-1,94%"
"20/07/2017","1.290","1.280","1.295","1.280","2,82M","0,78%"
"19/07/2017","1.280","1.280","1.285","1.270","5,76M","0,39%"
"18/07/2017","1.275","1.285","1.285","1.255","5,27M","-0,78%"
"17/07/2017","1.285","1.290","1.300","1.275","7,10M","0,78%"
"14/07/2017","1.275","1.275","1.290","1.265","9,23M","0,00%"
"13/07/2017","1.275","1.185","1.275","1.185","8,35M","7,59%"
"12/07/2017","1.185","1.150","1.200","1.150","4,34M","3,04%"
"11/07/2017","1.150","1.175","1.195","1.145","7,70M","-2,13%"
"10/07/2017","1.175","1.195","1.200","1.170","7,34M","-1,67%"
"07/07/2017","1.195","1.225","1.225","1.195","5,11M","-2,45%"
"06/07/2017","1.225","1.215","1.235","1.210","3,20M","1,24%"
"05/07/2017","1.210","1.220","1.260","1.205","8,99M","-0,82%"
"04/07/2017","1.220","1.215","1.225","1.205","2,06M","0,00%"
"03/07/2017","1.220","1.250","1.250","1.205","4,50M","-0,81%"
"22/06/2017","1.230","1.265","1.270","1.225","21,20M","-1,99%"
"21/06/2017","1.255","1.265","1.280","1.250","10,59M","-0,79%"
"20/06/2017","1.265","1.305","1.360","1.265","39,60M","-2,69%"
"19/06/2017","1.300","1.290","1.310","1.280","3,98M","1,56%"
"16/06/2017","1.280","1.300","1.310","1.275","11,30M","-0,78%"
"15/06/2017","1.290","1.295","1.300","1.280","10,00M","-0,39%"
"14/06/2017","1.295","1.290","1.315","1.275","12,35M","0,39%"
"13/06/2017","1.290","1.280","1.315","1.280","4,42M","0,78%"
"12/06/2017","1.280","1.285","1.300","1.275","4,41M","0,39%"
"09/06/2017","1.275","1.305","1.320","1.265","6,48M","-1,92%"
"08/06/2017","1.300","1.320","1.345","1.300","10,96M","-1,52%"
"07/06/2017","1.320","1.325","1.350","1.275","15,95M","0,38%"
"06/06/2017","1.315","1.370","1.380","1.305","11,24M","-4,01%"
"05/06/2017","1.370","1.390","1.410","1.365","7,83M","-1,08%"
"02/06/2017","1.385","1.460","1.465","1.380","12,70M","-4,48%"
"31/05/2017","1.450","1.500","1.525","1.415","14,96M","-3,33%"
"30/05/2017","1.500","1.535","1.540","1.495","1,61M","-2,28%"
"29/05/2017","1.535","1.520","1.545","1.505","1,47M","-0,32%"
"26/05/2017","1.540","1.545","1.545","1.510","1,42M","0,00%"
"24/05/2017","1.540","1.540","1.550","1.535","349,80K","0,00%"
"23/05/2017","1.540","1.555","1.570","1.530","2,51M","-0,96%"
"22/05/2017","1.555","1.560","1.570","1.540","3,04M","0,97%"
"19/05/2017","1.540","1.550","1.570","1.535","4,75M","0,00%"
"18/05/2017","1.540","1.550","1.550","1.535","671,90K","-0,65%"
"17/05/2017","1.550","1.550","1.555","1.540","3,67M","0,65%"
"16/05/2017","1.540","1.600","1.600","1.540","2,73M","-3,75%"
"15/05/2017","1.600","1.675","1.680","1.540","2,13M","-4,48%"
"12/05/2017","1.675","1.650","1.740","1.640","1,04M","0,30%"
"10/05/2017","1.670","1.675","1.740","1.670","5,14M","-0,30%"
"09/05/2017","1.675","1.650","1.715","1.650","5,88M","1,52%"
"08/05/2017","1.650","1.640","1.650","1.630","633,40K","0,61%"
"05/05/2017","1.640","1.640","1.645","1.620","3,33M","0,31%"
"04/05/2017","1.635","1.660","1.670","1.630","1,01M","-0,30%"
"03/05/2017","1.640","1.620","1.650","1.620","2,16M","1,23%"
"02/05/2017","1.620","1.640","1.640","1.610","571,00K","-1,22%"
"28/04/2017","1.640","1.670","1.670","1.640","73,80K","-1,80%"
"27/04/2017","1.670","1.635","1.670","1.610","3,59M","1,83%"
"26/04/2017","1.640","1.640","1.660","1.610","1,29M","0,00%"
"25/04/2017","1.640","1.615","1.670","1.615","2,37M","1,23%"
"21/04/2017","1.620","1.640","1.655","1.600","1,04M","-1,22%"
"20/04/2017","1.640","1.605","1.650","1.600","801,50K","2,18%"
"18/04/2017","1.605","1.625","1.635","1.595","1,81M","-1,23%"
"17/04/2017","1.625","1.620","1.625","1.580","1,15M","0,62%"
"13/04/2017","1.615","1.545","1.620","1.545","1,00M","4,53%"
"12/04/2017","1.545","1.600","1.600","1.540","3,48M","-3,44%"
"11/04/2017","1.600","1.625","1.625","1.590","1,02M","-1,54%"
"10/04/2017","1.625","1.640","1.655","1.620","3,63M","-0,91%"
"07/04/2017","1.640","1.640","1.650","1.625","1,16M","0,00%"
"06/04/2017","1.640","1.565","1.640","1.565","4,52M","4,79%"
"05/04/2017","1.565","1.550","1.565","1.545","1,02M","0,97%"
"04/04/2017","1.550","1.540","1.555","1.540","701,20K","0,65%"
"03/04/2017","1.540","1.540","1.545","1.540","394,80K","0,00%"
"31/03/2017","1.540","1.535","1.540","1.500","899,70K","0,33%"
"30/03/2017","1.535","1.540","1.560","1.485","518,80K","-0,32%"
"29/03/2017","1.540","1.490","1.540","1.485","3,79M","3,36%"
"27/03/2017","1.490","1.490","1.500","1.475","6,99M","1,36%"
"24/03/2017","1.470","1.460","1.480","1.460","3,39M","0,68%"
"23/03/2017","1.460","1.470","1.490","1.460","4,68M","0,00%"
"22/03/2017","1.460","1.515","1.520","1.445","4,18M","-3,31%"
"21/03/2017","1.510","1.525","1.540","1.490","2,69M","-0,66%"
"20/03/2017","1.520","1.580","1.580","1.520","287,50K","-1,30%"
"17/03/2017","1.540","1.565","1.575","1.520","1,70M","-1,60%"
"16/03/2017","1.565","1.540","1.585","1.540","2,96M","1,62%"
"15/03/2017","1.540","1.520","1.540","1.510","4,56M","1,99%"
"14/03/2017","1.510","1.485","1.520","1.480","1,89M","2,03%"
"13/03/2017","1.480","1.450","1.500","1.450","4,78M","2,07%"
"10/03/2017","1.450","1.485","1.495","1.440","1,74M","-2,36%"
"09/03/2017","1.485","1.520","1.520","1.480","1,93M","-2,94%"
"08/03/2017","1.530","1.525","1.535","1.525","1,04M","0,99%"
"07/03/2017","1.515","1.535","1.550","1.490","2,29M","-1,30%"
"06/03/2017","1.535","1.550","1.550","1.525","1,22M","-1,29%"
"03/03/2017","1.555","1.540","1.560","1.540","1,43M","0,00%"
"02/03/2017","1.555","1.565","1.570","1.550","405,70K","-0,64%"
"01/03/2017","1.565","1.565","1.600","1.555","1,93M","0,00%"
"28/02/2017","1.565","1.570","1.575","1.560","867,90K","0,00%"
"27/02/2017","1.565","1.545","1.565","1.535","497,40K","1,29%"
"24/02/2017","1.545","1.545","1.565","1.545","840,20K","0,00%"
"23/02/2017","1.545","1.540","1.550","1.535","455,10K","0,65%"
"22/02/2017","1.535","1.545","1.545","1.530","507,90K","-0,65%"
"21/02/2017","1.545","1.525","1.545","1.525","1,17M","1,31%"
"20/02/2017","1.525","1.525","1.530","1.525","806,20K","0,33%"
"17/02/2017","1.520","1.535","1.535","1.515","989,90K","-0,98%"
"16/02/2017","1.535","1.580","1.580","1.525","303,70K","-2,23%"
"14/02/2017","1.570","1.555","1.575","1.545","722,90K","0,96%"
"13/02/2017","1.555","1.580","1.580","1.535","4,19M","-0,96%"
"10/02/2017","1.570","1.590","1.590","1.555","1,15M","-1,26%"
"09/02/2017","1.590","1.560","1.590","1.555","988,90K","1,92%"
"08/02/2017","1.560","1.560","1.565","1.550","174,90K","0,32%"
"07/02/2017","1.555","1.560","1.565","1.555","1,43M","-0,32%"
"06/02/2017","1.560","1.560","1.565","1.555","7,95M","0,00%"
"03/02/2017","1.560","1.560","1.565","1.560","474,80K","0,00%"
"02/02/2017","1.560","1.575","1.575","1.560","184,60K","-0,95%"
"01/02/2017","1.575","1.580","1.580","1.560","429,70K","-0,32%"
"31/01/2017","1.580","1.590","1.595","1.550","1,02M","-0,63%"
"30/01/2017","1.590","1.550","1.590","1.540","195,70K","4,26%"
"27/01/2017","1.525","1.550","1.555","1.525","636,90K","-1,61%"
"26/01/2017","1.550","1.570","1.585","1.550","1,60M","-0,32%"
"25/01/2017","1.555","1.625","1.625","1.555","476,90K","-3,12%"
"24/01/2017","1.605","1.610","1.635","1.590","255,00K","0,31%"
"23/01/2017","1.600","1.670","1.680","1.555","2,80M","-3,32%"
"20/01/2017","1.655","1.625","1.700","1.625","374,40K","1,85%"
"19/01/2017","1.625","1.640","1.655","1.625","144,20K","-0,61%"
"18/01/2017","1.635","1.655","1.655","1.630","116,40K","-1,21%"
"17/01/2017","1.655","1.625","1.655","1.620","89,90K","1,85%"
"16/01/2017","1.625","1.640","1.640","1.620","368,50K","-0,31%"
"13/01/2017","1.630","1.680","1.750","1.600","591,40K","-2,98%"
"12/01/2017","1.680","1.670","1.690","1.670","4,22M","0,00%"
"11/01/2017","1.680","1.655","1.690","1.640","7,31M","1,51%"
"10/01/2017","1.655","1.680","1.690","1.635","5,96M","-1,49%"
"09/01/2017","1.680","1.630","1.700","1.620","618,60K","3,07%"
"06/01/2017","1.630","1.610","1.640","1.595","1,05M","1,24%"
"05/01/2017","1.610","1.585","1.615","1.585","602,50K","1,58%"
"04/01/2017","1.585","1.585","1.595","1.505","1,86M","0,00%"
"03/01/2017","1.585","1.600","1.600","1.550","86,80K","-0,94%"
"30/12/2016","1.600","1.565","1.610","1.545","1,32M","2,56%"
"29/12/2016","1.560","1.520","1.560","1.520","1,87M","2,63%"
"28/12/2016","1.520","1.510","1.520","1.500","448,40K","1,33%"
"27/12/2016","1.500","1.490","1.510","1.490","123,10K","0,67%"
"23/12/2016","1.490","1.510","1.510","1.485","487,10K","-1,32%"
"22/12/2016","1.510","1.460","1.515","1.460","1,91M","0,00%"
"21/12/2016","1.510","1.500","1.515","1.500","1,13M","0,00%"
"20/12/2016","1.510","1.520","1.520","1.510","5,62M","0,00%"
"19/12/2016","1.510","1.470","1.520","1.470","660,40K","-0,66%"
"16/12/2016","1.520","1.505","1.535","1.505","1,05M","0,33%"
"15/12/2016","1.515","1.500","1.515","1.500","202,20K","0,00%"
"14/12/2016","1.515","1.525","1.535","1.505","5,02M","0,66%"
"13/12/2016","1.505","1.510","1.535","1.505","1,66M","-0,33%"
"09/12/2016","1.510","1.505","1.530","1.505","855,80K","0,33%"
"08/12/2016","1.505","1.510","1.550","1.500","2,04M","0,33%"
"07/12/2016","1.500","1.520","1.525","1.500","298,00K","-1,32%"
"06/12/2016","1.520","1.520","1.535","1.515","429,00K","-0,65%"
"05/12/2016","1.530","1.495","1.530","1.495","695,80K","1,66%"
"02/12/2016","1.505","1.520","1.520","1.495","46,70K","-0,33%"
"01/12/2016","1.510","1.475","1.520","1.475","2,53M","2,72%"
"30/11/2016","1.470","1.465","1.485","1.435","2,79M","0,34%"
"29/11/2016","1.465","1.455","1.480","1.440","364,20K","0,69%"
"28/11/2016","1.455","1.500","1.500","1.435","2,84M","-1,69%"
"25/11/2016","1.480","1.530","1.530","1.400","3,41M","-3,58%"
"24/11/2016","1.535","1.540","1.540","1.530","1,12M","-0,32%"
"23/11/2016","1.540","1.540","1.540","1.525","1,45M","-0,32%"
"22/11/2016","1.545","1.550","1.570","1.545","3,23M","-0,32%"
"21/11/2016","1.550","1.550","1.550","1.525","1,73M","0,00%"
"18/11/2016","1.550","1.550","1.550","1.540","5,89M","0,00%"
"17/11/2016","1.550","1.550","1.555","1.545","725,60K","0,00%"
"16/11/2016","1.550","1.550","1.570","1.545","5,24M","0,00%"
"15/11/2016","1.550","1.530","1.560","1.530","3,12M","1,31%"
"14/11/2016","1.530","1.575","1.575","1.510","1,94M","-2,55%"
"11/11/2016","1.570","1.610","1.640","1.560","2,77M","-2,48%"
